48
34
45
43
40
48
49
46
42
49
43
45
44
43
42
47
46
45
49
47
41
38
42
49
42
46
39
36
43
44
41
45
37
48
45
45
49
46
49
47
39
44
45
42
49
45
34
42
49
48
49
41
46
47
48
47
47
38
44
48
47
35
45
42
49
37
48
35
46
49
43
44
42
42
39
41
47
48
46
45
49
48
43
49
45
41
41
46
42
45
47
39
42
43
49
46
48
43
47
47
42
45
48
43
42
38
47
42
36
49
34
42
41
48
49
45
39
35
46
45
47
49
49
48
37
44
46
43
43
48
45
40
42
45
49
41
44
48
45
46
44
46
48
45
49
49
46
44
31
29
47
45
45
45
34
36
46
47
41
42
44
38
46
47
42
46
46
49
49
41
42
47
37
45
44
46
45
38
44
43
49
46
38
43
46
35
46
39
42
45
46
41
48
38
49
39
47
48
48
44
45
47
49
44
48
48
43
45
46
44
48
39
36
45
39
42
44
35
45
48
45
38
45
39
42
47
45
48
40
43
42
32
48
49
39
36
44
44
47
47
40
48
45
37
48
44
40
44
46
36
49
49
45
47
41
43
45
45
49
42
48
48
47
43
42
34
46
44
46
49
43
48
43
40
45
47
46
48
44
43
47
39
43
44
42
45
47
47
48
47
45
47
48
45
48
46
41
49
36
44
42
40
43
47
45
38
37
42
31
49
47
37
36
44
48
42
45
48
40
49
48
49
48
45
48
42
47
46
49
45
42
47
49
44
44
48
47
43
45
49
47
40
48
49
49
38
41
48
44
49
42
38
37
41
32
47
42
42
41
41
49
47
39
40
48
49
47
40
43
47
41
37
35
47
41
45
46
39
43
48
46
46
45
47
48
39
49
49
46
44
46
44
49
47
37
39
47
44
48
41
45
40
40
48
49
47
48
49
48
41
42
45
42
47
41
44
33
49
42
43
46
48
42
42
46
42
35
46
49
47
44
47
44
43
34
47
49
47
45
49
45
46
43
44
44
49
41
42
48
43
48
39
40
35
39
48
47
46
38
46
46
47
43
46
42
47
47
45
42
34
32
45
38
45
36
48
47
43
43
48
44
46
49
47
45
40
39
45
48
40
39
46
45
47
46
48
41
45
46
42
41
44
49
42
49
44
47
41
43
42
47
48
46
45
46
44
37
43
42
36
47
43
38
47
48
45
46
35
46
38
44
36
39
42
33
49
43
45
48
47
36
45
47
47
43
43
49
49
45
42
45
43
46
45
46
43
47
47
48
43
42
49
42
46
49
41
39
49
34
48
48
37
39
49
46
46
42
48
41
49
46
46
44
37
47
48
37
47
48
49
44
49
49
46
47
38
46
46
45
38
40
47
41
49
39
44
46
40
47
46
43
43
46
42
43
42
41
44
47
48
46
44
45
47
42
49
47
48
39
48
48
39
46
48
46
46
47
49
42
48
46
41
44
44
45
44
43
45
37
48
42
48
43
49
39
48
47
44
49
49
41
48
46
48
43
46
49
43
41
48
48
42
46
49
37
46
42
41
48
47
48
48
40
45
48
38
49
42
46
41
45
49
44
48
47
49
45
41
44
40
45
47
46
43
39
47
43
